COURSE,NAME,DANISH_NAME,LANGUAGE,ECTS_POINTS,COURSE_TYPE,EXAM_TYPE,TIME_OF_WEEK,COURSE_DURATION,EXAM_AID,EXAMINER,ASSIGNMENTS,GRADE_TYPE,CAMPUS,SEMESTER_PERIOD,MAIN_RESPONSIBLE_NAME,CO_RESPONSIBLE_1_NAME,CO_RESPONSIBLE_2_NAME,CO_RESPONSIBLE_3_NAME,CO_RESPONSIBLE_4_NAME,STUDY_LINES,AVERAGE_GRADE,PERCENT_PASSED,TOTAL_STUDENTS,WORKLOAD_AVERAGE_SCORE,LEARNING_AVERAGE_SCORE,MOTIVATION_AVERAGE_SCORE,FEEDBACK_AVERAGE_SCORE
02123,Project Work – Bachelor in Computer Engineering,Fagprojekt – Bachelor i Computer Engineering,Danish,10.0,BSc,Report hand-in,"['F5B (Spring, Wed 13-17)', '3-week June']",DURATION_16_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring + June,Oliver Keszöcze,Paul Sorin Teodor Pop,NO_DATA,NO_DATA,NO_DATA,"['BSc, Computer Engineering']",No data,No data,0,No data,No data,No data,No data
02132,Computer Systems,Computersystemer,English,10.0,BSc,Written exam,"['E5A (Autumn, Wed 8-12)', 'E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Luca Pezzarossa,Matthias Bo Stuart,NO_DATA,NO_DATA,NO_DATA,"['BSc, Software Technology']",8.28,91.3,551,3.16,4.64,4.59,4.28
02135,Introduction to Cyber Systems,Introduktion til Cyber Systemer,English,5.0,BSc,Written exam,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Luca Pezzarossa,Charalampos Orfanidis,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",8.45,87.6,469,3.14,3.73,3.64,3.93
02138,Digital Electronics 1,Digital elektronik 1,Danish,5.0,BSc,Written exam,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Flemming Stassen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Computer Engineering', 'BSc, Electrical Engineering']",4.8,60.2,590,3.55,3.84,3.23,3.68
02139,Digital Electronics 2,Digital Elektronik 2,English,5.0,BSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Martin Schöberl,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Computer Engineering', 'BSc, Electrical Engineering']",7.9,81.7,350,2.87,3.8,3.87,3.15
02141,Computer Science Modelling,Datalogisk modellering,English,10.0,BSc,Written exam,"['F3A (Spring, Tues 8-12)', 'F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Alberto Lluch Lafuente,Andrey Rivkin,NO_DATA,NO_DATA,NO_DATA,"['BEng, IT and Economics', 'BEng, Software Technology', 'BSc, General Engineering', 'BSc, Software Technology']",4.85,74.8,714,3.54,3.9,3.07,3.31
02143,Formal Languages and Semantics,Formelle sprog og semantik,English,5.0,BSc,Written exam,"['F3A (Spring, Tues 8-12)', 'F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Alberto Lluch Lafuente,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
02148,Introduction to Coordination in Distributed Applications,Introduktion til koordinering af fordelte applikationer,English,5.0,BSc,Report hand-in,['3-week January'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Alberto Lluch Lafuente,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, Software Technology']",9.84,99.1,438,2.97,3.95,3.92,3.16
02155,Computer Architecture and Engineering,Computerarkitektur,English,5.0,BSc,Written exam,"['E2A (Autumn, Mon 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Matthias Bo Stuart,Oliver Keszöcze,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, Electrical Engineering', 'BEng, Software Technology', 'BSc, Computer Engineering', 'BSc, Software Technology']",6.06,77.0,504,3.09,3.86,3.21,3.28
02156,Logical Systems and Logic Programming,Logiske Systemer og Logikprogrammering,English,5.0,BSc,Written exam,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jørgen Villadsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Software Technology', 'BSc, Software Technology']",9.12,91.5,402,2.97,3.68,3.36,4.37
02157,Functional Programming,Funktionsprogrammering,English,5.0,BSc,Written exam,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Michael Reichhardt Hansen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, Software Technology', 'BSc, General Engineering', 'BSc, Software Technology']",4.28,58.4,1380,3.37,3.48,2.8,2.29
02158,Concurrent Programming,Parallelprogrammering,English,5.0,BSc,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Hans Henrik Løvengreen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Engineering', 'BSc, Software Technology']",5.28,79.0,515,3.75,4.44,3.77,4.52
02159,Operating Systems,Operativsystemer,English,5.0,BSc,Written exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Xenofon Fafoutis,Paul Sorin Teodor Pop,NO_DATA,NO_DATA,NO_DATA,"['BSc, Computer Engineering', 'BSc, Software Technology']",8.51,91.4,488,3.42,3.83,3.82,3.14
02160,Agile Object-oriented Software Development,Agil objektorienteret softwareudvikling,English,10.0,BSc,Written exam,"['F5A (Spring, Wed 8-12)', 'F5B (Spring, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Andrea Burattin,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",9.11,88.9,296,3.71,4.27,4.25,4.21
02161,Software Engineering 1,Software Engineering 1,Danish,5.0,BSc,Report hand-in,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Hubert Theodor Baumeister,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BSc, Computer Engineering', 'BSc, Cybertechnology', 'BSc, Software Technology']",7.96,87.6,668,2.89,3.25,2.57,2.72
02162,Software Engineering 2,Software Engineering 2,English,10.0,MSc,Report hand-in,"['E3A (Autumn, Tues 8-12)', 'E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Kurt Ekkart Kindler,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Software Technology']",9.08,97.3,149,3.85,3.6,2.79,4.27
02170,Database Systems,Databasesystemer,English,5.0,BSc,Written exam,"['F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Anne Elisabeth Haxthausen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Fisheries Technology', 'BSc, Data Science and Management', 'MSc, Quantitative Biology and Disease Modelling']",8.87,93.9,1060,2.74,4.18,3.96,3.72
02180,Introduction to Artificial Intelligence,Introduktion til kunstig intelligens,English,5.0,MSc,Written exam,"['F3A (Spring, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Nina Gierasimczuk,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'BEng, Software Technology', 'MSc, Architectural Engineering', 'MSc, Autonomous Systems', 'MSc, Biomedical Engineering', 'MSc, Human Centered Artificial Intelligence']",7.45,91.5,1156,3.46,4.06,3.9,3.37
02182,Symbolic Artificial Intelligence,Symbolsk kunstig intelligens,Danish,5.0,BSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Thomas Bolander,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, Artificial Intelligence and Data']",9.17,96.1,206,3.79,3.96,3.71,4.08
02191,Computer Security Forensics,Computersikkerhedsundersøgelser,English,5.0,MSc,Oral exam,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Nicola Dragoni,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics']",9.73,96.3,189,3.62,4.0,3.53,3.09
02192,Computer Security Incident Response,Computersikkerhedshændelseshåndtering,English,5.0,MSc,Report hand-in,"['F3B (Spring, Fri 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Nicola Dragoni,Gaurav Choudhary,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'BEng, Software Technology']",10.13,98.7,234,3.37,3.42,3.31,3.24
02193,Ethical Hacking,Etisk hacking,English,5.0,MSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Nicola Dragoni,Emmanouil Vasilomanolakis,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'BEng, Software Technology']",9.66,96.2,556,3.26,3.92,3.81,2.69
02195,Quantum Algorithms and Machine Learning,Kvantealgoritmer og Maskinlæring,English,5.0,MSc,Written exam,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Sven Erik Karlsson,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],6.77,70.5,44,3.19,3.25,2.81,2.94
02196,Quantum Compilers,Kvante kompilatorer,English,5.0,MSc,Written exam,"['F5B (Spring, Wed 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Sven Erik Karlsson,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],5.15,76.7,30,3.78,3.45,3.6,3.2
02201,Agile Hardware Design,Agil hardwareudvikling,English,5.0,MSc,Report hand-in,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Martin Schöberl,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
02203,Design of Digital Systems,Design af Digitale Systemer,English,5.0,MSc,Written exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Luca Pezzarossa,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, Electrical Engineering', 'MSc, Communication Technologies and System Design', 'MSc, Computer Science and Engineering', 'MSc, Electrical Engineering']",7.87,90.0,241,3.44,4.08,4.19,4.33
02205,VLSI Design,VLSI Design,English,5.0,MSc,Written exam,"['F3A (Spring, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Flemming Stassen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, Electrical Engineering', 'BSc, Electrical Engineering', 'MSc, Computer Science and Engineering', 'MSc, Electrical Engineering']",5.94,68.4,76,4.05,3.47,2.89,3.5
02209,Test of Digital Systems,Test af digitale systemer,English,5.0,MSc,Oral exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Flemming Stassen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'MSc, Computer Science and Engineering', 'MSc, Electrical Engineering']",7.69,81.2,32,3.74,4.35,3.78,3.78
02211,Research Topics in Computer Architecture,Forskningsemner i computerarkitektur,English,5.0,MSc,Oral exam,"['F4A (Spring, Tues 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Martin Schöberl,Matthias Bo Stuart,Luca Pezzarossa,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'MSc, Computer Science and Engineering']",7.86,83.8,74,3.73,3.9,3.67,3.47
02214,Hardware/Software Codesign,Hardware/Software Codesign,English,5.0,MSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Edward Alexandru Todirica,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
02225,Distributed Real-Time Systems,Distribuerede realtidssystemer,English,5.0,MSc,Report hand-in,"['F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Paul Sorin Teodor Pop,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Autonomous Systems', 'MSc, Computer Science and Engineering']",No data,No data,0,No data,No data,No data,No data
02226,Networked Embedded Systems,Netværksforbundne indlejrede systemer,English,5.0,MSc,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Xenofon Fafoutis,Paul Sorin Teodor Pop,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'MSc, Computer Science and Engineering']",9.88,98.4,191,3.47,3.69,3.47,3.32
02232,Applied Cryptography,Anvendt Kryptografi,English,5.0,MSc,Oral exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Emmanouil Vasilomanolakis,Jens Tyge Tiessen,Carsten Baum,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering', 'MSc, Mathematical Modelling and Computation']",8.43,96.4,449,3.35,3.58,3.55,3.9
02233,Network Security,Netværkssikkerhed,English,5.0,MSc,Written exam,"['F4A (Spring, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Emmanouil Vasilomanolakis,Carsten Baum,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'BEng, Software Technology', 'MSc, Communication Technologies and System Design', 'MSc, Computer Science and Engineering']",7.75,89.4,890,3.16,4.02,3.95,3.32
02234,Research Topics in Cybersecurity,Forskningsemner i cybersikkerhed,English,5.0,MSc,Report hand-in,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Nicola Dragoni,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'MSc, Computer Science and Engineering']",9.19,92.4,596,3.24,3.68,3.61,3.59
02238,Biometric Systems,Biometriske systemer,English,5.0,MSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Nicola Dragoni,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering', 'MSc, Human Centered Artificial Intelligence']",7.04,79.9,402,3.95,3.97,3.68,3.32
02239,Data Security,Datasikkerhed,English,7.5,MSc,Written exam,"['E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Sebastian Alexander Mödersheim,Nicola Dragoni,NO_DATA,NO_DATA,NO_DATA,"['BEng, Computer Engineering', 'BEng, IT and Economics', 'BEng, Software Technology', 'MSc, Business Analytics', 'MSc, Computer Science and Engineering']",8.09,92.9,1487,3.37,3.68,3.51,3.45
02242,Program Analysis,Programanalyse,English,7.5,MSc,Oral exam,"['E2A (Autumn, Mon 13-17)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Christian Gram Kalhauge,Alberto Lluch Lafuente,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",8.25,91.1,303,4.16,3.83,3.22,3.59
02244,Logic for Security,Logik for sikkerhed,English,7.5,MSc,Report hand-in,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Sebastian Alexander Mödersheim,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",8.04,94.1,422,3.51,3.91,3.6,3.96
02245,Program Verification,Programverifikation,English,7.5,MSc,Oral exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Autumn,Christoph Matheja,Alberto Lluch Lafuente,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",7.61,76.9,104,4.4,4.45,4.05,4.1
02246,Model Checking,Model tjek,English,7.5,MSc,Oral exam,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Alberto Lluch Lafuente,Andrey Rivkin,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering', 'MSc, Mathematical Modelling and Computation']",9.0,94.5,254,3.47,4.46,4.2,4.3
02247,Compiler Construction,Oversætterkonstruktion,English,5.0,MSc,Oral exam,"['F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Alceste Scalas,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, Software Technology', 'MSc, Computer Science and Engineering']",8.71,94.2,345,3.63,4.21,4.13,3.48
02249,Computationally Hard Problems,Beregningsmæssigt hårde problemer,English,7.5,MSc,Written exam,"['E3A (Autumn, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Carsten Witt,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering', 'MSc, Mathematical Modelling and Computation']",5.52,75.0,535,3.4,4.21,3.91,4.25
02255,Modern Cryptography,Moderne kryptografi,English,5.0,MSc,Oral exam,"['F5B (Spring, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Luisa Siniscalchi,Jens Tyge Tiessen,Nicola Dragoni,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering', 'MSc, Mathematical Modelling and Computation']",8.64,95.3,256,3.12,3.89,3.82,3.93
02256,Automated Reasoning,Automatiseret Ræsonnering,English,5.0,MSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Jørgen Villadsen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",8.94,86.4,154,3.62,3.82,3.75,4.44
02258,Parallel Computer Systems,Parallelle computersystemer,English,5.0,MSc,Written exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,No computers,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Sven Erik Karlsson,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",5.31,78.8,203,3.64,4.15,3.53,3.23
02263,Formal Aspects of Software Engineering,Formelle aspekter af software engineering,English,5.0,MSc,Report hand-in,"['E1A (Autumn, Mon 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Anne Elisabeth Haxthausen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",9.39,98.3,477,3.2,3.65,3.57,4.03
02266,User Experience Engineering,User Experience Engineering,English,5.0,MSc,Report hand-in,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Per Gunnar Bækgaard,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, IT and Economics', 'BEng, Process and Innovation', 'BEng, Software Technology', 'MSc, Computer Science and Engineering', 'MSc, Design and Innovation', 'MSc, Human Centered Artificial Intelligence']",10.3,96.5,1188,3.5,3.85,4.04,4.4
02267,Software Development of Web Services,Software-udvikling af Webtjenester,English,5.0,MSc,Report hand-in,['3-week January'],DURATION_3_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,January,Hubert Theodor Baumeister,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BEng, IT and Economics', 'BEng, Software Technology', 'MSc, Computer Science and Engineering']",8.61,95.8,757,4.06,4.14,3.68,3.64
02268,Process-oriented and Event-driven Software Systems,Procesorienterede og event-drevne softwaresystemer,English,5.0,MSc,Oral exam,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Hugo Andres Lopez Acosta,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",8.69,90.9,309,3.5,3.76,3.65,4.24
02269,Process Mining,Process Mining,English,5.0,MSc,Written exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Andrea Burattin,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Computer Science and Engineering']",9.16,96.7,511,3.59,4.1,3.93,4.22
02282,Algorithms for Massive Data Sets,Algoritmer for store datamængder,English,7.5,MSc,Oral exam,"['F1A (Spring, Mon 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Inge Li Gørtz,Philip Bille,NO_DATA,NO_DATA,NO_DATA,"['BEng, Software Technology', 'MSc, Architectural Engineering', 'MSc, Computer Science and Engineering', 'MSc, Human Centered Artificial Intelligence']",6.6,72.5,524,3.67,4.42,3.96,4.23
