COURSE,E20_LEARNING,E20_MOTIVATION,E20_FEEDBACK,E20_WORKLOAD
62368,,,,
62369,,,,
62377,,,,
62378,,,,
62381,"[0, 2, 0, 1, 0]","[0, 0, 1, 2, 0]","[0, 1, 0, 0, 2]","[0, 1, 2, 0, 0]"
62383,,,,
62389,"[0, 0, 0, 2, 5]","[0, 0, 1, 4, 2]","[0, 0, 1, 3, 3]","[0, 0, 5, 1, 1]"
62407,"[1, 0, 3, 3, 1]","[1, 1, 4, 0, 2]","[4, 3, 0, 0, 1]","[1, 1, 4, 1, 1]"
62410,,,,
62413,"[0, 1, 1, 2, 1]","[1, 0, 2, 2, 0]","[2, 0, 1, 0, 2]","[0, 0, 3, 1, 1]"
62415,,,,
62416,"[0, 0, 1, 6, 5]","[0, 0, 5, 3, 4]","[0, 0, 5, 4, 2]","[0, 1, 7, 2, 2]"
62417,"[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 1, 0, 1, 0]","[0, 0, 2, 0, 0]"
62418,"[2, 3, 3, 2, 0]","[5, 0, 2, 2, 1]","[1, 1, 1, 4, 3]","[0, 1, 2, 1, 6]"
62419,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62420,"[2, 7, 7, 3, 3]","[2, 9, 6, 3, 2]","[4, 7, 6, 2, 3]","[0, 3, 10, 7, 1]"
62422,"[0, 2, 3, 13, 8]","[1, 1, 10, 10, 4]","[3, 2, 11, 8, 2]","[0, 2, 14, 8, 2]"
62423,"[0, 0, 1, 5, 0]","[1, 0, 1, 4, 0]","[1, 1, 3, 1, 0]","[0, 0, 4, 0, 2]"
62426,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62427,,,,
62428,,,,
62429,"[2, 5, 6, 0, 0]","[6, 4, 1, 1, 0]","[1, 3, 3, 4, 1]","[1, 1, 5, 4, 1]"
62434,,,,
62437,"[0, 2, 6, 5, 5]","[0, 3, 6, 3, 6]","[1, 2, 4, 5, 6]","[0, 1, 10, 5, 2]"
62443,"[0, 0, 1, 2, 0]","[0, 1, 1, 1, 0]","[0, 3, 0, 0, 0]","[1, 1, 0, 1, 0]"
62444,,,,
62445,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]"
62450,,,,
62452,,,,
62453,,,,
62454,,,,
62484,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
62501,,,,
62505,"[0, 3, 2, 0, 1]","[0, 4, 1, 1, 0]","[1, 2, 1, 1, 1]","[0, 1, 3, 1, 1]"
62512,,,,
62514,,,,
62517,,,,
62518,,,,
62521,,,,
62523,"[0, 0, 0, 6, 18]","[0, 2, 1, 6, 15]","[1, 2, 8, 7, 6]","[0, 0, 12, 9, 3]"
62524,"[0, 0, 2, 0, 3]","[0, 1, 0, 3, 1]","[0, 1, 2, 0, 2]","[0, 0, 2, 2, 1]"
62527,"[0, 1, 0, 2, 1]","[0, 2, 0, 1, 1]","[0, 1, 1, 1, 1]","[0, 1, 1, 1, 1]"
62530,"[0, 1, 1, 5, 1]","[0, 3, 0, 5, 0]","[2, 4, 1, 1, 0]","[0, 2, 5, 1, 0]"
62531,"[2, 3, 16, 24, 14]","[3, 12, 25, 7, 12]","[1, 4, 18, 14, 22]","[1, 9, 34, 9, 5]"
62532,"[0, 7, 13, 22, 18]","[2, 7, 17, 16, 18]","[2, 13, 20, 12, 13]","[0, 14, 28, 12, 4]"
62547,,,,
62550,"[0, 0, 0, 5, 3]","[0, 0, 1, 5, 2]","[0, 2, 3, 3, 0]","[0, 1, 3, 3, 1]"
62557,"[2, 1, 5, 7, 6]","[2, 3, 2, 5, 8]","[1, 0, 2, 9, 9]","[2, 1, 7, 8, 3]"
62558,"[2, 7, 4, 6, 2]","[5, 5, 5, 6, 0]","[2, 8, 6, 5, 0]","[0, 2, 13, 2, 3]"
62560,,,,
62573,,,,
62574,,,,
62575,,,,
62577,,,,
62581,"[1, 6, 1, 1, 0]","[5, 2, 1, 1, 0]","[1, 2, 4, 1, 1]","[0, 1, 1, 3, 4]"
62582,,,,
62583,"[0, 0, 1, 3, 3]","[0, 1, 1, 4, 1]","[0, 0, 3, 2, 2]","[0, 1, 2, 2, 2]"
62588,"[1, 0, 3, 7, 3]","[2, 3, 3, 6, 0]","[3, 3, 3, 4, 1]","[0, 2, 1, 5, 6]"
62589,"[11, 6, 1, 3, 1]","[16, 3, 0, 2, 1]","[15, 3, 2, 1, 1]","[0, 7, 8, 3, 4]"
62597,,,,
62598,"[0, 0, 1, 6, 3]","[0, 1, 2, 4, 3]","[1, 1, 3, 3, 2]","[0, 0, 6, 2, 2]"
62601,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
62603,"[0, 0, 1, 1, 5]","[0, 1, 3, 2, 1]","[2, 2, 2, 0, 1]","[0, 0, 5, 1, 1]"
62606,,,,
62607,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 1, 0, 0]"
62614,,,,
62616,"[2, 4, 4, 4, 2]","[5, 3, 4, 2, 2]","[5, 5, 3, 1, 2]","[0, 3, 8, 4, 1]"
62618,"[0, 3, 2, 3, 3]","[2, 0, 2, 4, 3]","[2, 0, 5, 1, 3]","[0, 1, 8, 2, 0]"
62620,,,,
62622,"[1, 1, 3, 1, 4]","[0, 2, 3, 3, 2]","[0, 0, 0, 5, 5]","[0, 4, 5, 1, 0]"
62623,"[0, 4, 4, 6, 2]","[1, 3, 6, 4, 2]","[2, 4, 5, 4, 1]","[3, 6, 5, 2, 0]"
62624,,,,
62625,,,,
62626,"[0, 0, 0, 4, 2]","[0, 0, 0, 5, 1]","[0, 0, 3, 2, 1]","[0, 0, 2, 3, 1]"
62627,,,,
62629,,,,
62635,"[0, 1, 3, 0, 0]","[1, 1, 2, 0, 0]","[2, 0, 2, 0, 0]","[0, 1, 3, 0, 0]"
62637,,,,
62640,,,,
62643,"[0, 0, 0, 3, 1]","[0, 0, 0, 3, 1]","[0, 0, 1, 2, 1]","[0, 0, 1, 3, 0]"
62646,"[0, 1, 1, 7, 2]","[0, 5, 3, 2, 1]","[0, 2, 6, 3, 0]","[0, 0, 3, 5, 2]"
62657,"[0, 1, 3, 8, 3]","[1, 3, 4, 5, 2]","[1, 8, 3, 2, 1]","[0, 2, 8, 3, 2]"
62662,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
62665,,,,
62668,"[2, 0, 0, 1, 0]","[2, 0, 1, 0, 0]","[0, 1, 0, 2, 0]","[0, 1, 1, 1, 0]"
62675,"[1, 6, 9, 16, 8]","[3, 8, 8, 13, 8]","[11, 9, 5, 9, 6]","[1, 5, 23, 5, 5]"
62683,,,,
62694,"[0, 1, 7, 3, 4]","[0, 4, 4, 4, 3]","[0, 2, 1, 3, 9]","[0, 4, 5, 3, 3]"
62695,,,,
62699,"[0, 2, 2, 4, 1]","[2, 1, 1, 5, 0]","[0, 1, 2, 5, 1]","[0, 0, 5, 4, 0]"
62700,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]"
62703,,,,
62704,,,,
62708,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
62711,,,,
62714,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]"
62716,,,,
62726,,,,
62732,"[0, 0, 0, 4, 4]","[0, 1, 2, 0, 5]","[0, 1, 3, 3, 1]","[0, 0, 3, 4, 1]"
62733,"[0, 0, 2, 4, 6]","[0, 1, 1, 2, 8]","[0, 3, 3, 2, 4]","[0, 2, 4, 4, 2]"
62734,"[0, 1, 1, 6, 6]","[0, 1, 3, 7, 3]","[0, 0, 1, 6, 7]","[0, 0, 5, 5, 4]"
62735,"[0, 0, 1, 3, 3]","[1, 0, 3, 2, 1]","[1, 4, 1, 1, 0]","[0, 1, 0, 4, 2]"
62737,,,,
62739,"[0, 1, 1, 5, 0]","[1, 0, 0, 3, 3]","[1, 1, 1, 2, 2]","[0, 2, 5, 0, 0]"
62743,"[0, 3, 5, 11, 9]","[4, 5, 11, 6, 2]","[1, 8, 5, 10, 4]","[1, 0, 14, 7, 6]"
62748,,,,
62751,"[2, 6, 4, 1, 0]","[3, 5, 4, 1, 0]","[4, 2, 6, 1, 0]","[2, 2, 8, 1, 0]"
62752,"[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]","[0, 0, 2, 0, 0]","[0, 0, 1, 0, 1]"
62755,"[1, 0, 1, 1, 1]","[1, 0, 1, 2, 0]","[1, 2, 0, 1, 0]","[0, 0, 0, 1, 3]"
62760,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 1, 0, 1, 0]","[0, 0, 0, 2, 0]"
62761,,,,
62762,"[0, 0, 4, 6, 5]","[0, 0, 3, 5, 7]","[0, 0, 2, 5, 8]","[0, 0, 9, 3, 3]"
62763,"[0, 0, 3, 3, 7]","[0, 0, 5, 2, 6]","[0, 0, 3, 4, 6]","[0, 0, 6, 6, 1]"
62764,,,,
62765,"[2, 0, 0, 0, 1]","[2, 0, 0, 1, 0]","[3, 0, 0, 0, 0]","[0, 0, 0, 2, 1]"
62766,"[1, 0, 0, 1, 1]","[1, 0, 1, 0, 1]","[1, 1, 1, 0, 0]","[0, 0, 0, 2, 1]"
62767,,,,
62768,,,,
62770,"[4, 2, 3, 1, 2]","[5, 2, 3, 0, 2]","[7, 4, 0, 0, 1]","[2, 1, 6, 2, 1]"
62773,"[0, 0, 2, 6, 12]","[0, 0, 5, 5, 10]","[0, 0, 2, 6, 11]","[0, 1, 6, 7, 6]"
62774,,,,
62780,"[1, 3, 1, 1, 1]","[1, 3, 2, 0, 1]","[0, 2, 3, 1, 1]","[0, 2, 2, 2, 1]"
62782,,,,
62783,"[2, 1, 0, 0, 0]","[3, 0, 0, 0, 0]","[3, 0, 0, 0, 0]","[0, 0, 1, 2, 0]"
62784,,,,
62799,"[0, 0, 0, 7, 5]","[0, 0, 1, 8, 3]","[0, 0, 1, 4, 7]","[0, 0, 5, 6, 1]"
62800,,,,
62904,"[1, 3, 3, 4, 2]","[1, 6, 3, 1, 2]","[6, 5, 0, 1, 1]","[0, 1, 6, 6, 0]"
62908,"[1, 0, 1, 6, 2]","[1, 0, 0, 4, 5]","[1, 2, 2, 2, 3]","[0, 0, 5, 5, 0]"
62990,,,,
62999,"[34, 39, 30, 24, 9]","[43, 36, 25, 21, 11]","[8, 13, 34, 39, 42]","[18, 25, 61, 21, 11]"
62B01,,,,
62B02,,,,
62B03,,,,
62B06,,,,
62B20,,,,
62B24,,,,
62B29,,,,
62B30,,,,
62B31,,,,
62B39,,,,
62B90,,,,
62C02,,,,
62C05,,,,
62C09,,,,
62C19,,,,
62C20,,,,
62C90,,,,
62E01,,,,
62E02,,,,
62E90,,,,
62I01,,,,
62I02,,,,
62I03,,,,
62I04,,,,
62I05,,,,
62I06,,,,
62I07,,,,
62I08,,,,
62I09,,,,
62I10,,,,
62I11,,,,
62I90,,,,
62L01,,,,
62L02,,,,
62L03,,,,
62L04,,,,
62L05,,,,
62L06,,,,
62L07,,,,
62L10,,,,
62L11,,,,
62L12,,,,
62L13,,,,
62L14,,,,
62L15,,,,
62L16,,,,
62L25,,,,
62L29,,,,
62L32,,,,
62L33,,,,
62L35,,,,
62L36,,,,
62L40,,,,
62L45,,,,
62L47,,,,
62L48,,,,
62L49,,,,
62L67,,,,
62L68,,,,
62L79,,,,
62L84,,,,
62L85,,,,
62L90,,,,
62L91,,,,
62P01,,,,
62P02,,,,
62P03,,,,
62P04,,,,
62P07,,,,
62P08,,,,
62P34,,,,
62P35,,,,
62P36,,,,
62P37,,,,
62P90,,,,
62P91,,,,
62S02,,,,
62S03,,,,
62S90,,,,
62T01,,,,
62T04,,,,
62T25,,,,
62T26,,,,
62T30,,,,
62T31,,,,
62T33,,,,
62T34,,,,
62T37,,,,
62T38,,,,
62T39,,,,
62T40,,,,
62T41,,,,
62T90,,,,
88383,"[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[2, 0, 1, 1, 1]","[0, 1, 3, 1, 0]"
88553,,,,
88700,,,,
88701,,,,
88703,,,,
88704,,,,
88705,,,,
88706,,,,
88708,,,,
88709,,,,
88710,,,,
88711,,,,
88713,,,,
88714,,,,
88715,,,,
88716,,,,
88717,,,,
88718,,,,
KU002,,,,
KU003,,,,
KU004,,,,
KU005,,,,
KU006,,,,
KU007,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
KU010,"[0, 0, 1, 3, 7]","[0, 0, 0, 5, 6]","[0, 0, 0, 3, 8]","[0, 2, 5, 3, 1]"
KU011,,,,
KU012,,,,
KU015,,,,
KU101,,,,
KU103,,,,
KU105,"[0, 0, 4, 2, 2]","[0, 1, 2, 5, 0]","[0, 1, 1, 3, 3]","[0, 0, 6, 1, 1]"
KU112,,,,
KU113,,,,
KU115,,,,
KU180,,,,
KU181,,,,
KU304,,,,
KU307,,,,
